,plate,mjd,fiberid,class,subclass,z,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,oi_6300_flux,sii_6717_flux,sii_6731_flux,h_alpha_eqw,nii_6584_eqw
18616,435,51882,373,b'GALAXY',b'STARFORMING',0.04135705,434.3931,107.9553,57.92538,136.8246,11.87218,96.03208,66.65195,-29.04996,-9.409011
18617,436,51883,219,b'GALAXY',b'STARFORMING',0.1085095,111.1815,21.13161,15.77318,73.83605,11.0116,39.24787,26.36897,-8.502477,-5.829648
18618,436,51883,346,b'GALAXY',b'STARFORMING',0.06330767,411.8759,89.66415,34.12715,237.0102,22.30128,84.83328,59.34928,-8.948111,-5.320631
18619,437,51869,254,b'GALAXY',b'STARFORMING',0.07443707,132.0048,35.15788,24.21536,31.86458,6.429948,34.41916,20.0902,-25.18138,-6.302858
18620,437,51876,274,b'GALAXY',b'STARFORMING',0.1089652,170.1929,35.09641,13.76109,57.63429,10.40655,27.79471,17.82458,-15.73179,-5.684162
18621,437,51876,500,b'GALAXY',b'STARFORMING',0.07951806,217.0547,46.19065,12.65656,72.46723,7.213257,37.92902,28.91724,-22.65236,-7.591101
18622,438,51884,49,b'GALAXY',b'STARFORMING',0.06138183,108.6421,22.82824,28.23256,63.63342,8.551689,29.17816,20.0692,-11.40541,-6.747331
18623,438,51884,162,b'GALAXY',b'STARBURST',0.02171507,299.9218,97.26589,344.6911,13.42735,10.99654,36.40443,23.77954,-64.32828,-3.315298
18624,439,51877,274,b'GALAXY',b'STARBURST',0.05362958,1352.796,274.5954,44.35497,497.7764,27.4907,177.4064,125.6846,-46.14798,-17.05316
18625,439,51877,480,b'GALAXY',b'STARFORMING',0.03978983,63.3662,20.56975,66.05555,16.55648,6.317592,18.28133,12.77965,-19.77775,-4.121084
18626,440,51885,117,b'GALAXY',b'STARFORMING',0.09998843,194.2187,37.32552,12.54868,88.25841,10.24485,43.51921,33.3293,-15.99171,-4.202859
18627,440,51885,151,b'GALAXY',b'STARBURST',0.001964972,7980.352,2299.549,9785.739,395.4223,59.2192,455.1343,331.2849,-1081.797,-51.23174
18628,440,51912,371,b'GALAXY',b'STARFORMING',0.1198851,270.6702,60.07452,26.33957,89.82211,11.23346,51.74523,34.40695,-36.26847,-9.658933
18629,441,51868,246,b'GALAXY',b'STARBURST',0.05394428,226.1488,68.99449,93.8802,31.79299,7.843793,48.41631,34.63641,-42.16563,-5.522812
18630,442,51882,156,b'GALAXY',b'STARBURST',0.09685791,2543.539,818.2746,3917.228,113.6906,38.46953,164.6603,127.3121,-556.0447,-25.19304
18631,442,51882,603,b'GALAXY',b'STARFORMING',0.03785636,261.454,66.12975,39.50808,141.2377,17.17355,65.71134,51.08537,-8.868055,-4.994774
18632,443,51873,435,b'GALAXY',b'STARFORMING',0.05319252,206.4782,42.76049,41.26291,46.66753,10.8447,50.22699,35.56245,-35.67509,-8.564807
18633,443,51873,542,b'GALAXY',b'STARBURST',0.05216984,1389.447,477.5371,2000.242,53.5535,22.8643,104.8287,71.90942,-157.5924,-6.662413
18634,445,51873,34,b'GALAXY',b'STARFORMING',0.05043907,129.1158,33.27932,37.70459,27.50989,7.248016,34.57429,23.86216,-24.03049,-5.252835
18635,446,51899,283,b'GALAXY',b'STARBURST',0.06820409,2586.783,765.8013,2792.559,159.1695,53.5761,237.9813,179.7459,-165.2714,-10.86547
18636,446,51899,365,b'GALAXY',b'STARBURST',0.06639034,412.3,103.3482,58.23679,133.8593,10.1204,80.76269,52.15933,-45.75268,-14.96945
18637,446,51899,416,b'GALAXY',b'STARFORMING',0.07985818,319.8889,67.13343,19.90664,125.7561,11.88722,53.69857,42.01241,-23.95849,-9.19191
18638,446,51899,496,b'GALAXY',b'STARFORMING',0.02496034,403.1385,123.7494,224.5168,64.72646,11.04919,76.88712,63.55192,-43.41813,-7.035342
18639,447,51877,324,b'GALAXY',b'STARFORMING',0.05905857,272.6231,52.74077,52.14584,158.6262,16.78875,63.75817,57.49909,-10.59431,-6.242061
18640,447,51877,456,b'GALAXY',b'STARBURST',0.04593834,1155.011,375.5352,1134.824,91.44783,21.75174,140.3339,97.25991,-89.5333,-7.805
18641,448,51900,226,b'GALAXY',b'STARFORMING',0.03624648,254.0576,69.55502,81.32706,47.70976,9.96244,64.70726,45.0762,-28.41883,-5.549105
18642,448,51900,414,b'GALAXY',b'STARBURST',0.02560632,2449.226,637.8271,147.6333,1068.345,42.60713,455.3928,347.7788,-47.29517,-20.86166
18643,448,51900,435,b'GALAXY',b'STARBURST',0.04434888,770.3051,172.9701,100.1604,245.4818,20.7527,139.0719,95.55492,-42.85532,-13.86819
18644,449,51900,5,b'GALAXY',b'STARFORMING',0.02592472,479.2186,119.8203,61.7124,162.4994,11.16078,92.80985,62.31611,-29.31534,-10.21037
18645,449,51900,149,b'GALAXY',b'STARBURST',0.09388591,555.0873,134.3076,42.48916,215.004,13.24412,93.43827,68.34721,-46.35365,-18.0995
18646,449,51900,385,b'GALAXY',b'STARFORMING',0.09781627,300.9004,78.63618,28.42066,113.7325,14.77036,60.8336,40.90511,-25.45866,-9.733289
18647,450,51908,15,b'GALAXY',b'STARBURST',0.1034891,1346.514,234.385,60.99495,534.4932,28.65723,212.9874,174.8012,-73.32095,-29.38954
18648,450,51908,125,b'GALAXY',b'STARBURST',0.08126882,914.4603,233.0165,695.1818,165.9505,28.56571,105.8742,76.91425,-175.0694,-31.88853
18649,450,51908,208,b'GALAXY',b'STARFORMING',0.1237901,271.3962,59.32423,18.8163,120.2073,10.11703,38.90894,30.22517,-19.31127,-8.84975
18650,450,51908,427,b'GALAXY',b'STARFORMING',0.0819466,221.2085,39.81187,49.36615,140.5242,15.50356,54.28493,36.56823,-10.26592,-6.518279
18651,450,51908,593,b'GALAXY',b'STARFORMING',0.04692443,97.57941,21.23356,22.13976,20.39911,4.846413,24.71078,17.24245,-18.11475,-3.863244
18652,451,51908,204,b'GALAXY',b'STARFORMING',0.04726948,553.1024,140.5938,34.53219,201.9214,12.56008,105.4726,79.42609,-30.68826,-11.46428
18653,451,51908,417,b'GALAXY',b'STARFORMING',0.03312304,472.0181,110.0949,34.91284,154.8795,13.904,96.2577,69.461,-27.49644,-8.945766
18654,452,51911,375,b'GALAXY',b'STARFORMING',0.05263718,354.2019,72.92928,27.02101,140.0359,12.11588,68.33664,47.41451,-26.4045,-10.19745
18655,453,51915,624,b'GALAXY',b'STARBURST',0.009785646,1282.958,351.3716,210.9528,296.6227,26.6526,222.852,148.5046,-79.10072,-18.19969
18656,454,51908,35,b'GALAXY',b'STARFORMING',0.03179361,213.9196,53.6261,34.14353,54.45337,10.39401,54.2426,39.29722,-24.98871,-6.265681
18657,454,51908,255,b'GALAXY',b'STARFORMING',0.1223012,335.4666,73.88709,17.31165,116.5663,11.25578,51.94818,36.81768,-30.05066,-10.34233
18658,455,51909,73,b'GALAXY',b'STARBURST',0.08217623,4386.14,1406.378,9669.989,114.8845,35.9556,69.29818,67.03347,-1795.54,-55.04028
18659,455,51909,559,b'GALAXY',b'STARFORMING',0.00429666,171.0639,32.72064,7.155777,56.85565,6.097646,37.63898,26.61476,-20.38791,-6.638653
18660,456,51910,432,b'GALAXY',b'STARBURST',0.08401935,644.7046,200.0653,659.47,62.94817,17.90636,66.13036,52.04308,-122.2614,-12.05281
18661,458,51929,41,b'GALAXY',b'STARFORMING',0.1204622,411.3245,96.88712,117.9301,239.7819,45.15359,140.4635,108.0844,-29.57435,-16.46824
18662,458,51929,565,b'GALAXY',b'STARFORMING',0.0294182,1153.153,212.6113,32.77912,357.8398,22.4502,151.8575,109.6867,-38.63103,-11.84189
18663,458,51929,568,b'GALAXY',b'STARFORMING',0.02803534,201.7366,39.84627,47.38934,81.37449,41.12038,126.4244,89.10889,-13.69471,-5.35269
18664,459,51924,495,b'GALAXY',b'AGN',0.103929,67.99253,14.24652,184.3383,114.4533,16.56252,39.72961,31.16979,-2.774742,-3.792091
